zip,city
52140,VAL DE MEUSE
55500,VELAINES
55600,VELOSNES
07460,BANNE
12300,FIRMI
52130,MONTREUIL SUR BLAISE
55270,VERY
55100,VERDUN
07460,BEAULIEU
12300,FLAGNAC
52230,MONTREUIL SUR THONNANCE
55210,VIGNEULLES LES HATTONCHATEL
55210,VIGNEULLES LES HATTONCHATEL
07460,BERRIAS ET CASTELJAU
12260,FOISSAC
52360,NEUILLY L EVEQUE
55200,VIGNOT
55210,VIGNEULLES LES HATTONCHATEL
07460,BERRIAS ET CASTELJAU
12460,HUPARLAC
52800,NINVILLE
55150,VILLE DEVANT CHAUMONT
55210,VIGNEULLES LES HATTONCHATEL
07160,LE CHAMBON
12350,LANUEJOULS
52800,NOGENT
55800,VILLERS AUX VENTS
55600,VIGNEUL SOUS MONTMEDY
07440,CHAMPIS
12360,MELAGUES
52800,NOGENT
55000,VILLE SUR SAULX
55110,VILLERS DEVANT DUN
07130,CHATEAUBOURG
12000,LE MONASTERE
52800,NOGENT
55250,VILLOTTE DEVANT LOUPPY
55110,VILOSNES HARAUMONT
07300,CHEMINAS
12360,MONTAGNOL
52600,NOIDANT CHATENOY
55150,VITTARVILLE
55130,VOUTHON HAUT
07210,CHOMERAC
12550,MONTCLAR
52200,NOIDANT LE ROCHEUX
55130,VOUTHON BAS
55160,WATRONVILLE
07430,COLOMBIER LE CARDINAL
12400,MONTLAUR
52300,NOMECOURT
56360,BANGOR
55500,WILLERONCOURT
07270,COLOMBIER LE JEUNE
12630,MONTROZIER
52250,ORCEVAUX
56190,BILLIERS
55300,WOIMBEY
07410,COLOMBIER LE VIEUX
12200,MORLHON LE HAUT
52230,PANSEY
56420,BILLIO
56640,ARZON
07350,CRUAS
12330,MOURET
52400,PARNOY EN BASSIGNY
56420,BULEON
56350,BEGANNE
07570,DESAIGNES
12600,MUR DE BARREZ
52200,PEIGNEY
56910,CARENTOIR
56240,BERNE
07370,ECLASSAN
12230,NANT
52500,PRESSIGNY
56910,CARENTOIR
56140,BOHAL
07000,FLAVIAC
12330,NAUVIALE
52700,PREZ SOUS LAFAUCHE
56850,CAUDAN
56400,BRECH
07800,GILHAC ET BRUZAC
12510,OLEMPS
52220,RIVES DERVOISES
56620,CLEGUER
56430,BRIGNAC
07000,GOURDON
12310,PALMAS D AVEYRON
52140,RANCONNIERES
56230,LE COURS
56130,CAMOEL
07310,ST JULIEN D INTRES
12340,PALMAS D AVEYRON
52000,RIAUCOURT
56200,LA GACILLY
56390,COLPO
07310,LACHAPELLE SOUS CHANEAC
12720,PEYRELEAU
52190,RIVIERE LES FOSSES
56380,GUER
56200,LES FOUGERETS
07150,LAGORCE
12290,PONT DE SALARS
52260,ROLAMPONT
56310,GUERN
56120,LA GREE ST LAURENT
07380,LALEVADE D ARDECHE
12240,PRADINAS
52150,ROMAIN SUR MEUSE
56780,ILE AUX MOINES
56420,GUEHENNO
07270,LAMASTRE
12640,RIVIERE SUR TARN
52300,ROUVROY SUR MARNE
56700,KERVIGNAC
56160,GUEMENE SUR SCORFF
07200,LANAS
12340,RODELLE
52200,ST MAURICE
56600,LANESTER
56380,GUER
07660,LAVILLATTE
12120,RULLAC ST CIRQ
52800,SARCEY
56630,LANGONNET
56560,GUISCRIFF
07170,LAVILLEDIEU
12720,ST ANDRE DE VEZINES
52700,SIGNEVILLE
56440,LANGUIDIC
56700,HENNEBONT
07610,LEMPS
12130,STE EULALIE D OLT
52400,SOYERS
56360,LOCMARIA
56170,ILE D HOUAT
07660,LESPERON
12210,ARGENCES EN AUBRAC
52110,TREMILLY
56300,MALGUENAC
56120,JOSSELIN
07170,LUSSAS
12130,ST GENIEZ D OLT ET D AUBRAC
52100,VALCOURT
56500,MOREAC
56920,KERFOURN
07140,MALARCE SUR LA THINES
12230,ST JEAN DU BRUEL
52200,VAUXBONS
56500,EVELLYS
56120,LANTILLAC
07140,MALBOSC
12250,ST JEAN ET ST PAUL
52250,VERSEILLES LE HAUT
56190,NOYAL MUZILLAC
56320,LANVENEGEN
07300,MAUVES
12130,ST MARTIN DE LENNE
52160,VILLARS SANTENOGE
56140,PLEUCADEUC
56260,LARMOR PLAGE
07690,MONESTIER
12260,SALLES COURBATIES
52600,VILLEGUSIEN LE LAC
56770,PLOURAY
56460,LIZIO
07340,PEAUGRES
12440,LA SALVETAT PEYRALES
52210,VILLIERS SUR SUIZE
56930,PLUMELIAU BIEUZY
56500,LOCMINE
07300,PLATS
12440,TAYRAC
52320,VOUECOURT
56290,PORT LOUIS
56550,LOCOAL MENDON
07000,POURCHERES
12250,TOURNEMIRE
53400,ATHEE
56500,RADENAC
56140,MALESTROIT
07120,PRADONS
12400,VABRES L ABBAYE
53160,BAIS
56350,RIEUX
56490,MENEAC
07290,QUINTENAS
12200,VAILHOURLES
53340,VAL DU MAINE
56460,VAL D OUST
56500,MOUSTOIR AC
07320,ROCHEPAULE
12400,VERSOLS ET LAPEYRE
53340,BANNES
56580,ROHAN
56130,NIVILLAC
07210,ROCHESSAUVE
12780,VEZINS DE LEVEZOU
53470,LA BAZOUGE DES ALLEUX
56110,LE SAINT
56690,NOSTANG
07100,ROIFFIEUX
12310,VIMENET
53290,BIERNE LES VILLAGES
56450,ST ARMEL
56360,LE PALAIS
07800,ROMPON
13090,AIX EN PROVENCE
53230,LA CHAPELLE CRAONNAISE
56430,ST BRIEUC DE MAURON
56760,PENESTIN
07320,ST AGREVE
13100,AIX EN PROVENCE
53150,LA CHAPELLE RAINSOUIN
56130,ST DOLAY
56890,PLESCOP
07790,ST ALBAN D AY
13290,AIX EN PROVENCE
53250,CHARCHIGNE
56920,ST GONNERY
56120,PLEUGRIFFET
07160,ST ANDEOL DE FOURCHADES
13540,AIX EN PROVENCE
53800,CONGRIER
56430,ST LERY
56880,PLOEREN
07590,ST ETIENNE DE LUGDARES
13123,ARLES
53230,COSMES
56490,ST MALO DES TROIS FONTAINES
56340,PLOUHARNEL
07170,ST GERMAIN
13200,ARLES
53700,COURCITE
56910,ST NICOLAS DU TERTRE
56500,PLUMELIN
07000,ST JULIEN EN ST ALBAN
13200,ARLES
53260,ENTRAMMES
56250,ST NOLFF
56400,PLUNERET
07240,ST JULIEN LE ROUX
13280,ARLES
53600,EVRON
56510,ST PIERRE QUIBERON
56310,QUISTINIC
07210,ST LAGER BRESSAC
13400,AUBAGNE
53260,FORCE
56540,ST TUGDUAL
56580,ROHAN
07800,ST LAURENT DU PAPE
13720,BELCODENE
53200,FROMENTIERES
56480,SILFIAC
56580,ROHAN
07170,ST LAURENT SOUS COIRON
13720,LA BOUILLADISSE
53200,GENNES LONGUEFUYE
56130,THEHILLAC
56110,ROUDOUALLEC
07700,ST MARCEL D ARDECHE
13620,CARRY LE ROUET
53150,GESNES
56250,TREDION
56500,ST ALLOUESTRE
07400,ST MARTIN SUR LAVEZON
13250,CORNILLON CONFOUX
53250,LE HAM
56000,VANNES
56480,STE BRIGITTE
07170,ST MAURICE D IBIE
13112,LA DESTROUSSE
53160,HAMBERS
56250,LA VRAIE CROIX
56220,ST GRAVE
07260,ST MELANY
13820,ENSUES LA REDONNE
53640,LE HORPS
57515,ALSTING
56700,STE HELENE
07270,ST PRIX
13800,ISTRES
53360,HOUSSAY
57320,ALZING
56470,ST PHILIBERT
07700,ST REMEZE
13490,JOUQUES
53110,LE HOUSSEAU BRETIGNOLLES
57865,AMANVILLERS
56350,ST VINCENT SUR OUST
07200,ST SERNIN
13370,MALLEMORT
53190,LANDIVY
57130,ANCY DORNOT
56460,SERENT
07210,ST SYMPHORIEN SOUS CHOMERAC
13500,MARTIGUES
53220,LARCHAMP
57380,ARRAINCOURT
56450,THEIX NOYALO
07150,SALAVAS
13550,NOVES
53000,LAVAL
57790,ASPACH
56250,TREFFLEAN
07140,LES SALELLES
13550,NOVES
53150,LIVET
57260,ASSENONCOURT
56490,LA TRINITE PORHOET
07300,TOURNON SUR RHONE
13860,PEYROLLES EN PROVENCE
53320,LOIRON RUILLE
57710,AUMETZ
56400,BONO
07110,VINEZAC
13380,PLAN DE CUQUES
53320,LOIRON RUILLE
57340,BARONVILLE
57440,ALGRANGE
07690,VOCANCE
13340,ROGNAC
53470,MARTIGNE SUR MAYENNE
57580,BAUDRECOURT
57730,ALTVILLER
07800,LA VOULTE SUR RHONE
13360,ROQUEVAIRE
53600,MEZANGERS
57660,BIDING
57360,AMNEVILLE
08500,ANCHAMPS
13360,ROQUEVAIRE
53220,MONTAUDIN
57220,BIONVILLE SUR NIED
57480,APACH
08250,APREMONT
13740,LE ROVE
53300,LE PAS
57930,BELLES FORETS
57130,ARS SUR MOSELLE
08390,LES GRANDES ARMOISES
13100,ST MARC JAUMEGARDE
53220,LA PELLERINE
57655,BOULANGE
57170,ATTILLONCOURT
08090,ARREUX
13730,ST VICTORET
53360,PEUTON
57810,BOURDONNAY
57590,AULNOIS SUR SEILLE
08130,ATTIGNY
13960,SAUSSET LES PINS
53400,POMMERIEUX
57310,BOUSSE
57300,AY SUR MOSELLE
08270,AUBONCOURT VAUZELLES
13150,TARASCON
53800,RENAZE
57570,BOUST
57590,BACOURT
08190,AVAUX
13670,VERQUIERES
53170,RUILLE FROID FONDS
57380,BOUSTROFF
57050,LE BAN ST MARTIN
08370,BIEVRES
13007,MARSEILLE 07
53470,SACE
57320,BRETTNACH
57830,BARCHAIN
08230,BOURG FIDELE
13008,MARSEILLE 08
53100,ST GEORGES BUTTAVENT
57535,BRONVAUX
57450,BARST
08400,BRECY BRIERES
13011,MARSEILLE 11
53600,ST GEORGES SUR ERVE
57450,CAPPEL
57530,BAZONCOURT
08240,BRIQUENAY
13012,MARSEILLE 12
53240,ST GERMAIN D ANXURE
57170,CHATEAU SALINS
57830,BEBING
08240,BUZANCY
13013,MARSEILLE 13
53240,ST GERMAIN LE GUILLAUME
57160,CHATEL ST GERMAIN
57800,BENING LES ST AVOLD
08220,CHAPPES
13013,MARSEILLE 13
53700,ST MARS DU DESERT
57070,CHIEULLES
57550,BERVILLER EN MOSELLE
08130,CHARBOGNE
13014,MARSEILLE 14
53500,ST PIERRE DES LANDES
57420,COIN SUR SEILLE
57220,BETTANGE
08350,CHEMERY CHEHERY
14540,VALAMBRAY
53370,ST PIERRE DES NIDS
57220,CONDE NORTHEN
57410,BETTVILLER
08390,BAIRON ET SES ENVIRONS
14240,AURSEULLES
53160,VIMARTIN SUR ORTHE
57530,COURCELLES SUR NIED
57580,BEUX
08270,CHESNOIS AUBONCOURT
14240,AURSEULLES
53800,LA SELLE CRAONNAISE
57850,DABO
57630,BEZANGE LA PETITE
08130,CHUFFILLY ROCHE
14610,COLOMBY ANGUERNY
53270,TORCE VIVIERS EN CHARNIE
57260,DESSELING
57170,BIONCOURT
08360,CONDE LES HERPY
14640,AUBERVILLE
53160,TRANS
57830,DIANE CAPELLE
57220,BISTEN EN LORRAINE
08250,CORNAY
14260,LES MONTS D AUNAY
53250,VILLEPAIL
57660,DIFFEMBACH LES HELLIMER
57200,BLIESBRUCK
08270,CORNY MACHEROMENIL
14490,BALLEROY SUR DROME
53170,VILLIERS CHARLEMAGNE
57320,EBERSVILLER
57460,BOUSBACH
08090,DAMOUZY
14940,BANNEVILLE LA CAMPAGNE
54610,ABAUCOURT
57230,EGUELSHARDT
57720,BREIDENBACH
08460,DOMMERY
14670,BASSENEVILLE
54770,AGINCOURT
57330,ENTRANGE
57565,BROUDERDORFF
08140,DOUZY
14400,BAYEUX
54460,AINGERAY
57412,ETTING
57420,BUCHY
08130,ECORDAL
14620,BEAUMAIS
54450,AMENONCOURT
57460,ETZLING
57170,BURLIONCOURT
08110,ESCOMBRES ET LE CHESNOIS
14350,SOULEUVRE EN BOCAGE
54560,ANDERNY
57290,FAMECK
57170,CHAMBREY
08260,ETEIGNIERES
14350,SOULEUVRE EN BOCAGE
54200,ANDILLY
57635,FLEISHEIM
57580,CHANVILLE
08210,EUILLY ET LOMBUT
14340,LA BOISSIERE
54540,ANGOMONT
57365,FLEVY
57170,CHATEAU SALINS
08250,EXERMONT
14340,BONNEBOSQ
54530,ARNAVILLE
57580,FLOCOURT
57245,CHESNY
08090,FAGNON
14210,BOUGY
54760,ARRAYE ET HAN
57600,FORBACH
57590,CHICOURT
08270,FAISSAULT
14220,BOULON
54490,AVILLERS
57830,FOULCREY
57530,COINCY
08290,LA FEREE
14430,BRANVILLE
54150,AVRIL
57200,FRAUENBERG
57220,CONDE NORTHEN
08250,FLEVILLE
14190,BRETTEVILLE LE RABET
54210,AZELOT
57660,FREMESTROFF
57340,CONTHIL
08160,FLIZE
14740,THUE ET MUE
54120,BACCARAT
57670,GIVRYCOURT
57260,CUTTING
08240,FOSSE
14740,THUE ET MUE
54170,BAGNEUX
57130,GRAVELOTTE
57320,DALSTEIN
08000,LA FRANCHEVILLE
14680,BRETTEVILLE SUR LAIZE
54290,BAINVILLE AUX MIROIRS
57520,GROSBLIEDERSTROFF
57340,DESTRY
08130,GIVRY
14130,LE BREVEDENT
54150,LES BAROCHES
57410,GROS REDERCHING
57980,DIEBLING
08270,GRANDCHAMP
14710,BRICQUEVILLE
54980,BATILLY
57260,GUERMANGE
57400,DOLVING
08250,GRANDPRE
14490,CAHAGNOLLES
54290,BAYON
57690,GUINGLANGE
57260,DOMNOM LES DIEUZE
08430,GRUYERES
14610,CAIRON
54610,BELLEAU
57670,GUINZELING
57340,EINCHEVILLE
08230,GUE D HOSSUS
14340,CAMBREMER
54450,BENAMENIL
57550,HARGARTEN AUX MINES
57365,ENNERY
08130,GUINCOURT
14500,CAMPAGNOLLES
54480,BERTRAMBOIS
57230,HASPELSCHIEDT
57510,ERNESTVILLER
08090,HAM LES MOINES
14800,CANAPVILLE
54380,BEZAUMONT
57790,HATTIGNY
57530,LES ETANGS
08450,HARAUCOURT
14230,CANCHY
54450,BLAMONT
57700,HAYANGE
57290,FAMECK
08800,LES HAUTES RIVIERES
14140,CASTILLON EN AUGE
54450,BLEMEREY
57690,HEMILLY
57600,FOLKLING
08310,HAUVINE
14190,CAUVICOURT
54111,MONT BONVILLERS
57510,HOLVING
57730,FOLSCHVILLER
08430,LA HORGNE
14290,CERNAY
54136,BOUXIERES AUX DAMES
57470,HOMBOURG HAUT
57660,FREYBOUSE
08240,IMECOURT
14220,CESNY LES SOURCES
54540,BREMENIL
57510,HOSTE
57800,FREYMING MERLEBACH
08460,LALOBBE
14520,COMMES
54790,VAL DE BRIEY
57400,IMLING
57815,GONDREXANGE
08400,LIRY
14770,CONDE EN NORMANDIE
54110,BUISSONCOURT
57130,JUSSY
57660,GRENING
08150,LOGNY BOGNY
14400,CONDE SUR SEULLES
54113,BULLIGNY
57630,JUVELIZE
57660,GROSTENQUIN
08390,MARQUIGNY
14130,COQUAINVILLIERS
54134,CEINTREY
57330,KANFEN
57260,GUEBLING
08430,MAZERNY
14690,COSSESSEVILLE
54300,CHANTEHEUX
57920,KEDANGE SUR CANNER
57260,VAL DE BRIDE
08430,MONTIGNY SUR VENCE
14260,COURVAUDON
54720,CHENIERES
57240,KNUTANGE
57320,GUERSTLING
08210,MOUZON
14480,CREPON
54480,CIREY SUR VEZOUZE
57480,HAUTE KONTZ
57380,GUESSLING HEMERING
08090,NEUVILLE LES THIS
14430,CRESSEVEUILLE
54400,COSNES ET ROMAIN
57790,LANEUVEVILLE LES LORQUIN
57570,HAGEN
08430,NEUVIZY
14480,CREULLY SUR SEULLES
54680,CRUSNES
57590,LANEUVEVILLE EN SAULNOIS
57690,HALLERING
08400,NOIRVAL
14430,CRICQUEVILLE EN AUGE
54670,CUSTINES
57810,LANGUIMBERG
57480,HALSTROFF
08160,NOUVION SUR MEUSE
14430,DANESTAL
54470,DAMPVITOUX
57480,LAUMESFELD
57880,HAM SOUS VARSBERG
08450,OMICOURT
14160,DIVES SUR MER
54380,DIEULOUARD
57580,LEMUD
57590,HANNOCOURT
08430,OMONT
14340,BEAUFOUR DRUVAL
54450,DOMEVRE SUR VEZOUZE
57720,LENGELSHEIM
57870,HARTZVILLER
08300,PERTHES
14340,BEAUFOUR DRUVAL
54119,DOMGERMAIN
57670,LENING
57280,HAUCONCOURT
08000,PRIX LES MEZIERES
14630,EMIEVILLE
54800,DONCOURT LES CONFLANS
57160,LESSY
57400,HAUT CLOCHER
08450,RAUCOURT ET FLABA
14310,EPINAY SUR ODON
54360,EINVAUX
57260,LINDRE HAUTE
57320,HEINING LES BOUZONVILLE
08150,RENWEZ
14220,ESSON
54370,EMBERMENIL
57635,LIXHEIM
57580,HERNY
08220,ROCQUIGNY
14100,FAUGUERNON
54260,EPIEZ SUR CHIERS
57050,LONGEVILLE LES METZ
57220,HINCKANGE
08130,LA SABOTTERIE
14320,FEUGUEROLLES BULLY
54470,ESSEY ET MAIZERAIS
57790,LORQUIN
57405,HOMMARTING
08110,SAILLY
14320,FEUGUEROLLES BULLY
54115,FECOCOURT
57670,LOSTROFF
57870,HOMMERT
08350,ST AIGNAN
14100,FIRFOL
54470,FEY EN HAYE
57730,MACHEREN
57820,HULTEHOUSE
08360,ST FERGEUX
14123,FLEURY SUR ORNE
54560,FILLIERES
57530,MAIZEROY
57970,INGLANGE
08300,ST LOUP EN CHAMPAGNE
14610,FONTAINE HENRY
54840,FONTENOY SUR MOSELLE
57480,MANDEREN RITZING
57480,KIRSCH LES SIERCK
08240,ST PIERREMONT
14250,FONTENAY LE PESNEL
54160,FROLOIS
57100,MANOM
57430,KIRVILLER
08300,SAULT LES RETHEL
14340,FORMENTIN
54115,GELAUCOURT
57420,MARIEULLES
57970,KOENIGSMACKER
08200,SEDAN
14710,FORMIGNY LA BATAILLE
54110,GELLENONCOURT
57220,MEGANGE
57970,KUNTZIG
08270,SERY
14240,FOULOGNES
54730,GORCY
57960,MEISENTHAL
57810,LAGARDE
08380,SIGNY LE PETIT
14590,FUMICHON
54380,GRISCOURT
57480,MERSCHWEILLER
57660,LANING
08370,SIGNY MONTLIBERT
14450,GRANDCAMP MAISY
54930,GUGNEY
57940,METZERVISSE
57620,LEMBERG
08230,TAILLETTE
14160,GRANGUES
54740,HAROUE
57810,MONCOURT
57630,LEZEY
08360,TAIZY
14540,GRENTHEVILLE
54800,HATRIZE
57920,MONNEREN
57660,LIXING LES ST AVOLD
08380,TARZY
14220,GRIMBOSQ
54300,HERIMENIL
57415,MONTBRONN
57740,LONGEVILLE LES ST AVOLD
08110,TETAIGNE
14100,HERMIVAL LES VAUX
54370,HOEVILLE
57480,MONTENACH
57420,LORRY MARDIGNY
08240,THENORGUES
14850,HEROUVILLETTE
54180,HOUDEMONT
57860,MONTOIS LA MONTAGNE
57510,LOUPERSHOUSE
08800,THILAY
14100,L HOTELLERIE
54110,HUDIVILLER
57260,MULCEY
57730,MACHEREN
08090,THIS
14430,HOTOT EN AUGE
54800,JEANDELIZE
57670,NEBING
57480,MANDEREN RITZING
08300,THUGNY TRUGNY
14340,LA HOUBLONNIERE
54740,JEVONCOURT
57830,NEUFMOULINS
57590,MANHOUE
08090,TOURNES
14123,IFS
54720,LAIX
57720,OBERGAILBACH
57535,MARANGE SILVANGE
08130,TOURTERON
14230,ISIGNY SUR MER
54970,LANDRES
57220,OBERVISSE
57155,MARLY
08110,TREMBLOIS LES CARIGNAN
14230,ISIGNY SUR MER
54280,LANEUVELOTTE
57590,ORIOCOURT
57530,MARSILLY
08240,VERPEL
14670,JANVILLE
54410,LANEUVEVILLE DEVANT NANCY
57970,OUDRENNE
57140,LA MAXE
08270,VIEL ST REMY
14830,LANGRUNE SUR MER
54760,LEYR
57230,PHILIPPSBOURG
57320,MENSKIRCH
08190,VILLERS DEVANT LE THOUR
14480,PONTS SUR SEULLES
54700,LOISY
57220,PIBLANGE
57980,METZING
08440,VILLE SUR LUMES
14770,TERRES DE DRUANCE
54290,LOREY
57870,PLAINE DE WALSCH
57530,OGY MONTOY FLANVILLE
08440,VIVIER AU COURT
14340,LEAUPARTIE
54290,LOROMONTZEY
57380,PONTPIERRE
57645,OGY MONTOY FLANVILLE
08400,VOUZIERS
14780,LION SUR MER
54129,MAGNIERES
57170,PUTTIGNY
57170,MORVILLE LES VIC
08400,VOUZIERS
14140,LIVAROT PAYS D AUGE
54150,MAIRY MAINVILLE
57550,REMERING
57590,MORVILLE SUR NIED
08330,VRIGNE AUX BOIS
14140,LIVAROT PAYS D AUGE
54370,MAIXE
57570,BASSE RENTGEN
57670,MUNSTER
08270,WIGNICOURT
14140,LIVAROT PAYS D AUGE
54820,MARBACHE
57645,RETONFEY
57670,NELLING
08210,YONCQ
14290,LIVAROT PAYS D AUGE
54380,MARTINCOURT
57130,REZONVILLE VIONVILLE
57700,NEUFCHEF
09320,ALEU
14290,LIVAROT PAYS D AUGE
54320,MAXEVILLE
57130,REZONVILLE VIONVILLE
57670,NEUFVILLAGE
09240,ALLIERES
14240,LES LOGES
54960,MERCY LE BAS
57510,RICHELING
57560,NIDERHOFF
09130,ARTIGAT
14210,MAISONCELLES SUR AJON
54850,MEREVILLE
57270,RICHEMONT
57220,NIEDERVISSE
09800,AUDRESSEIN
14400,MAISONS
54850,MESSEIN
57570,RODEMACK
57320,OBERDORFF
09350,LA BASTIDE DE BESPLAS
14210,MAIZET
54670,MILLERY
57860,RONCOURT
57720,ORMERSVILLER
09160,LA BASTIDE DU SALAT
14930,MALTOT
54870,MONTIGNY SUR CHIERS
57320,ST FRANCOIS LACROIX
57410,PETIT REDERCHING
09230,BEDEILLE
14340,MANERBE
54490,MURVILLE
57130,STE RUFFINE
57540,PETITE ROSSELLE
09300,BELESTA
14740,MOULINS EN BESSIN
54000,NANCY
57530,SANRY SUR NIED
57340,PEVANGE
09000,BENAC
14380,LE MESNIL ROBERT
54260,OTHE
57400,SCHNECKENBUSCH
57420,POURNOY LA GRASSE
09320,BIERT
14140,LE MESNIL SIMON
54540,PEXONNE
57160,SCY CHAZELLES
57590,PREVOCOURT
09100,BONNAC
14690,LE MESNIL VILLEMENT
54200,PIERRE LA TREICHE
57180,TERVILLE
57510,PUTTELANGE AUX LACS
09350,LES BORDES SUR ARIZE
14960,MEUVAINES
54160,PIERREVILLE
57385,TETING SUR NIED
57590,PUZIEUX
09000,LE BOSC
14140,MEZIDON VALLEE D AUGE
54160,PULLIGNY
57870,TROISFONTAINES
57700,RANGUEVAUX
09240,CADARCET
14140,MEZIDON VALLEE D AUGE
54115,PULNEY
57320,TROMBORN
57530,RAVILLE
09700,CANTE
14140,MEZIDON VALLEE D AUGE
54330,QUEVILLONCOURT
57070,VANTOUX
57200,REMELFING
09400,CAPOULET ET JUNAC
14270,MEZIDON VALLEE D AUGE
54370,RAVILLE SUR SANON
57170,VAXY
57480,REMELING
09000,CELLES
14270,MEZIDON VALLEE D AUGE
54470,REMBERCOURT SUR MAD
57370,VECKERSVILLER
57580,REMILLY
09350,DAUMAZAN SUR ARIZE
14370,MEZIDON VALLEE D AUGE
54110,REMEREVILLE
57260,VERGAVILLE
57230,REYERSVILLER
09300,DREUILHE
14490,MONTFIQUET
54630,RICHARDMENIL
57635,VIEUX LIXHEIM
57720,ROLBING
09130,DURFORT
14340,MONTREUIL EN AUGE
54610,ROUVES
57340,VIRMING
57520,ROUHLING
09200,ENCOURTIECH
14400,NONANT
54200,ROYAUMEIX
57670,VITTERSBOURG
57330,ROUSSY LE VILLAGE
09700,ESPLAS
14340,NOTRE DAME D ESTREES CORBON
54580,ST AIL
57330,VOLMERANGE LES MINES
57500,ST AVOLD
09300,FOUGAX ET BARRINEUF
14220,OUFFIERES
54470,ST BAUSSANT
57940,VOLSTROFF
57640,ST HUBERT
09300,FREYCHENET
14100,OUILLY LE VICOMTE
54290,ST GERMAIN
57640,VRY
57930,ST JEAN DE BASSEL
09400,GENAT
14310,PARFOURU SUR ODON
54260,ST JEAN LES LONGUYON
57320,WALDWEISTROFF
57560,ST QUIRIN
09220,GESTIES
14112,PERIERS SUR LE DAN
54730,ST PANCRE
57320,VOELFLING LES BOUZONVILLE
57170,SALONNES
09000,L HERM
14380,PONT BELLANGER
54480,ST SAUVEUR
57200,WOELFLING LES SARREGUEMINES
57640,SANRY LES VIGY
09390,L HOSPITALET PRES L ANDORRE
14340,LE PRE D AUGE
54115,SAULXEROTTE
57690,ZIMMING
57370,SCHALBACH
09800,ILLARTEIN
14400,RANCHY
54420,SAULXURES LES NANCY
57330,ZOUFFTGEN
57350,SCHOENECK
09500,LAGARDE
14100,ROCQUES
54480,TANCONVILLE
58230,ALLIGNY EN MORVAN
57480,SIERCK LES BAINS
09310,LARNAT
14400,RYES
54330,THELOD
58190,AMAZY
57530,SILLY SUR NIED
09230,LASSERRE
14970,ST AUBIN D ARQUENAY
54170,THUILLEY AUX GROSEILLES
58350,ARBOURSE
57170,SOTZELING
09220,LERCOUL
14380,ST AUBIN DES BOIS
54115,TRAMONT ST ANDRE
58700,ARTHEL
57350,STIRING WENDEL
09600,LIMBRASSAC
14290,VALORBIQUET
54750,TRIEUX
58190,ASNOIS
57340,SUISSE
09250,LORDAT
14140,VAL DE VIE
54640,TUCQUEGNIEUX
58420,BEAULIEU
57525,TALANGE
09350,LOUBAUT
14140,VAL DE VIE
54112,URUFFE
58420,BEAULIEU
57260,TARQUIMPOL
09000,LOUBIERES
14140,VAL DE VIE
54540,VACQUEVILLE
58310,BITRY
57580,TRAGNY
09500,MALEGOUDE
14260,SEULLINE
54121,VANDIERES
58310,BOUHY
57300,TREMERY
09160,MAUVEZIN DE PRAT
14100,ST GERMAIN DE LIVET
54330,VAUDEMONT
58140,BRASSY
57710,TRESSANGE
09270,MAZERES
14230,ST GERMAIN DU PERT
54450,VEHO
58400,BULCY
57270,UCKANGE
09500,MIREPOIX
14190,ST GERMAIN LE VASSON
54280,VELAINE SOUS AMANCE
58420,BUSSY LA PESLE
57340,VANNECOURT
09130,MONESPLE
14240,STE HONORINE DE DUCY
54450,VERDENAL
58440,LA CELLE SUR LOIRE
57560,VASPERVILLER
09200,MONTESQUIEU AVANTES
14210,STE HONORINE DU FAY
54920,VILLERS LA MONTAGNE
58700,LA CELLE SUR NIEVRE
57640,VIGY
09330,MONTGAILHARD
14740,ST MANVIEU NORREY
54260,VILLERS LE ROND
58210,LA CHAPELLE ST ANDRE
57550,VILLING
09200,MONTJOIE EN COUSERANS
14380,STE MARIE OUTRE L EAU
54760,VILLERS LES MOIVRONS
58350,CHATEAUNEUF VAL DE BARGIS
57580,VITTONCOURT
09320,LE PORT
14130,ST MARTIN AUX CHARTRAINS
54190,VILLERUPT
58110,CHATILLON EN BAZOIS
57590,VIVIERS
09110,PRADES
14100,ST MARTIN DE LA LIEUE
54840,VILLEY LE SEC
58700,CHAZEUIL
57580,VOIMHAUT
09500,ST FELIX DE TOURNEGAT
14700,ST MARTIN DE MIEUX
54700,VITTONVILLE
58500,CHEVROCHES
57560,VOYER
09800,ST JEAN DU CASTILLONNAIS
14340,ST OUEN LE PIN
54260,VIVIERS SUR CHIERS
58170,CHIDDES
57720,WALSCHBRONN
09100,ST JEAN DU FALGA
14670,ST PAIR
54330,VRONCOURT
58220,CIEZ
57870,WALSCHEID
09800,ST LARY
14130,ST PHILBERT DES CHAMPS
54890,WAVILLE
58460,CORVOL L ORGUEILLEUX
57635,WINTERSBOURG
09190,ST LIZIER
14700,ST PIERRE CANIVET
54490,XIVRY CIRCOURT
58220,COULOUTRE
57170,WUISSE
09120,SEGURA
14700,ST PIERRE DU BU
55320,ANCEMONT
58210,COURCELLES
57970,YUTZ
09240,SENTENAC DE SEROU
14140,ST PIERRE EN AUGE
55230,ARRANCY SUR CRUSNES
58210,CUNCY LES VARZY
57370,ZILLING
09800,SOR
14170,ST PIERRE EN AUGE
55120,AUBREVILLE
58310,DAMPIERRE SOUS BOUHY
58700,ARZEMBOUY
09140,SOUEIX ROGALLE
14170,ST PIERRE EN AUGE
55170,AULNOIS EN PERTHOIS
